Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_Day_Ahead
2015,2,18,16,30,72,181,4,0.2,100,12,970,356
2015,2,18,17,30,9,23,3,0.3,100,10,970,166
2015,2,19,7,30,46,46,4,0.3,97.17,7,970,0
2015,2,19,8,30,150,215,4,0.2,87.8,9,970,50
2015,2,19,9,30,283,384,3,0.1,73.78,12,970,225
2015,2,19,10,30,518,518,0,0,65.31,15,970,397
2015,2,19,11,30,600,600,0,0.1,60.96,16,970,458
2015,2,19,12,30,624,624,0,0.2,62.09,16,970,536
2015,2,19,13,30,495,587,2,0.3,68.45,15,970,642
2015,2,19,14,30,495,495,0,0.2,75.97,14,970,606
2015,2,19,15,30,356,356,0,0.1,84.03,13,970,511
2015,2,19,16,30,166,187,7,0.3,100,10,970,367
2015,2,19,17,30,26,26,0,0.6,100,8,970,193
2015,2,20,7,30,50,50,4,0.1,100,5,970,0
2015,2,20,8,30,225,225,0,0.2,89.57,7,970,55
2015,2,20,9,30,397,397,1,0.2,75.07,9,970,230
2015,2,20,10,30,458,532,3,0.1,65.37,12,970,402
2015,2,20,11,30,536,617,3,0.1,56.62,13,970,539
2015,2,20,12,30,642,642,1,0.1,53.09,14,970,626
2015,2,20,13,30,606,606,0,0.2,54.02,14,970,653
2015,2,20,14,30,511,511,0,0.2,59.45,14,970,618
2015,2,20,15,30,367,367,0,0.2,68.34,13,970,524
2015,2,20,16,30,193,193,0,0.1,94.85,10,970,381
2015,2,20,17,30,29,29,0,0.1,100,7,970,206
2015,2,21,7,30,55,55,1,0.2,97.11,5,960,0
2015,2,21,8,30,230,230,0,0.2,80.02,7,960,64
2015,2,21,9,30,402,402,0,0.2,63.22,10,960,249
2015,2,21,10,30,539,539,0,0.2,54.56,12,960,426
2015,2,21,11,30,626,626,0,0.2,54.18,13,960,564
2015,2,21,12,30,653,653,0,0.3,53.45,14,960,648
2015,2,21,13,30,618,618,0,0.4,58.25,14,960,672
2015,2,21,14,30,524,524,0,0.4,61.44,13,960,633
2015,2,21,15,30,381,381,0,0.3,64.89,12,960,536
2015,2,21,16,30,206,206,0,0.1,77.82,9,960,390
2015,2,21,17,30,34,34,4,0.1,93.2,6,960,212
2015,2,22,7,30,64,64,1,0.2,75.25,2,960,0
2015,2,22,8,30,249,249,0,0.3,65.27,5,960,70
2015,2,22,9,30,426,426,0,0.4,54.39,8,960,258
2015,2,22,10,30,564,564,0,0.4,47.68,9,960,435
2015,2,22,11,30,648,648,0,0.4,46.02,11,960,574
2015,2,22,12,30,672,672,0,0.3,44.7,12,960,658
2015,2,22,13,30,633,633,0,0.3,43.41,12,960,682
2015,2,22,14,30,536,536,0,0.2,45.39,12,960,644
2015,2,22,15,30,390,390,0,0.1,53.55,11,960,545
2015,2,22,16,30,212,212,0,0.2,83.41,7,960,398
2015,2,22,17,30,37,37,0,0.4,97.05,4,960,218
2015,2,23,7,30,70,70,1,0.3,62.23,2,970,0
2015,2,23,8,30,258,258,0,0.3,53.62,5,970,71
2015,2,23,9,30,435,435,0,0.4,43.44,7,970,253
2015,2,23,10,30,574,574,0,0.3,39.55,9,970,426
2015,2,23,11,30,658,658,0,0.3,39.63,11,970,562
2015,2,23,12,30,682,682,0,0.2,39.76,12,970,645
2015,2,23,13,30,644,644,0,0.2,39.89,12,970,671
2015,2,23,14,30,545,545,0,0.2,43.75,13,970,636
2015,2,23,15,30,398,398,0,0.2,53.07,11,970,543
2015,2,23,16,30,218,218,0,0.5,92.64,8,970,398
2015,2,23,17,30,40,40,0,0.9,88.16,5,970,159
2015,2,24,7,30,71,71,0,0.3,67.3,4,970,0
2015,2,24,8,30,253,253,0,0.3,59.53,7,970,37
2015,2,24,9,30,426,426,0,0.2,52.33,10,970,173
2015,2,24,10,30,562,562,0,0.1,47.85,13,970,261
2015,2,24,11,30,645,645,0,0,41.55,15,970,363
2015,2,24,12,30,671,671,0,0,38.95,16,970,507
2015,2,24,13,30,636,636,0,0.1,41.62,16,970,635
2015,2,24,14,30,543,543,0,0.1,49.06,15,970,508
2015,2,24,15,30,398,398,1,0.1,63.92,14,970,312
2015,2,24,16,30,159,219,3,0.4,92.55,11,970,290
2015,2,24,17,30,27,42,3,0.7,87.38,8,970,195
2015,2,25,7,30,37,65,4,0.1,100,5,970,0
2015,2,25,8,30,173,238,4,0,87.06,7,970,6
2015,2,25,9,30,261,408,7,0,75.96,9,970,159
2015,2,25,10,30,363,531,7,0,68.37,11,970,296
2015,2,25,11,30,507,612,4,0.1,67.17,12,970,403
2015,2,25,12,30,635,635,0,0.2,66.11,13,970,467
2015,2,25,13,30,508,604,7,0.3,73.63,13,970,246
2015,2,25,14,30,312,507,6,0.3,80.56,12,970,155
2015,2,25,15,30,290,365,4,0.2,87.03,11,970,160
2015,2,25,16,30,195,195,1,0.1,94.77,9,970,119
2015,2,25,17,30,37,37,0,0.2,100,8,970,11
2015,2,26,7,30,6,72,4,0.1,100,6,970,0
2015,2,26,8,30,159,247,4,0.2,96.63,7,970,79
2015,2,26,9,30,296,415,3,0.1,95.96,8,970,90
2015,2,26,10,30,403,548,4,0.1,93.83,10,970,79
2015,2,26,11,30,467,632,4,0.1,90.79,11,970,104
2015,2,26,12,30,246,658,7,0.1,87.34,12,960,266
2015,2,26,13,30,155,620,7,0.1,88.67,12,960,98
2015,2,26,14,30,160,525,7,0.1,89.11,11,960,524
2015,2,26,15,30,119,383,4,0,95.28,10,960,35
2015,2,26,16,30,11,210,4,0.1,100,9,960,88
2015,2,26,17,30,22,44,4,0.2,100,7,960,18
2015,2,27,7,30,79,79,4,0.2,100,7,950,0
2015,2,27,8,30,90,260,4,0.3,100,7,950,17
2015,2,27,9,30,79,432,4,0.3,100,7,950,51
2015,2,27,10,30,104,569,4,0.3,100,8,950,124
2015,2,27,11,30,266,652,4,0.3,99.61,8,950,426
2015,2,27,12,30,98,677,4,0.4,91.2,9,950,485
2015,2,27,13,30,524,639,7,0.4,89.22,9,950,548
2015,2,27,14,30,35,545,4,0.4,94.45,8,950,481
2015,2,27,15,30,88,401,4,0.3,100,8,950,233
2015,2,27,16,30,18,224,7,0.2,100,7,950,403
2015,2,27,17,30,1,49,4,0.1,100,6,950,227
2015,2,28,7,30,17,85,4,0.1,100,5,960,0
2015,2,28,8,30,51,266,4,0.1,100,6,960,94
2015,2,28,9,30,124,438,4,0.2,100,7,960,286
2015,2,28,10,30,426,574,7,0.2,87.79,9,960,463
2015,2,28,11,30,485,659,4,0.2,77.26,10,960,602
2015,2,28,12,30,548,684,2,0.3,66.43,11,960,685
2015,2,28,13,30,481,642,2,0.3,63.17,12,960,707
2015,2,28,14,30,233,547,2,0.4,61.79,11,960,669
2015,2,28,15,30,403,403,0,0.3,64.87,10,960,569
2015,2,28,16,30,227,227,0,0.2,80.87,8,960,420
2015,2,28,17,30,40,52,4,0.1,100,5,960,238
2015,3,1,7,30,94,94,0,0.3,68.44,2,960,0
2015,3,1,8,30,286,286,0,0.3,61.38,6,960,89
2015,3,1,9,30,463,463,0,0.3,51.85,9,960,274
2015,3,1,10,30,602,602,0,0.2,46.58,11,960,449
2015,3,1,11,30,685,685,0,0.2,45.33,12,960,588
2015,3,1,12,30,707,707,0,0.1,44.17,13,960,672
2015,3,1,13,30,669,669,0,0.1,43.03,13,960,696
2015,3,1,14,30,569,569,0,0.1,47.82,13,960,657
2015,3,1,15,30,420,420,0,0.1,54.99,12,960,559
2015,3,1,16,30,238,238,0,0.2,76.33,9,960,412
2015,3,1,17,30,56,56,4,0.2,88.22,7,960,163
2015,3,2,7,30,89,89,0,0,94.37,4,960,0
2015,3,2,8,30,274,274,0,0,77.58,6,960,95
2015,3,2,9,30,449,449,0,0.1,65.01,8,960,282
2015,3,2,10,30,588,588,0,0.1,57.62,10,960,458
2015,3,2,11,30,672,672,0,0.1,55.66,11,960,499
2015,3,2,12,30,696,696,0,0.2,57.78,12,960,576
2015,3,2,13,30,657,657,0,0.3,59.9,12,960,701
2015,3,2,14,30,559,559,0,0.3,62.04,11,960,667
2015,3,2,15,30,412,412,0,0.3,68.4,10,960,570
2015,3,2,16,30,163,232,2,0.2,81.42,8,960,423
2015,3,2,17,30,56,56,0,0.1,98.93,6,960,243
2015,3,3,7,30,95,95,0,0.2,91.89,4,960,0
2015,3,3,8,30,282,282,0,0.2,79.33,7,960,105
2015,3,3,9,30,458,458,0,0.1,62.94,9,960,297
2015,3,3,10,30,499,598,4,0.1,58.14,11,960,475
2015,3,3,11,30,576,680,2,0.1,54.81,12,960,615
2015,3,3,12,30,701,701,0,0.1,52.02,13,960,698
2015,3,3,13,30,667,667,0,0.1,52.72,13,960,721
2015,3,3,14,30,570,570,0,0.2,53.63,12,960,682
2015,3,3,15,30,423,423,0,0.2,59.43,11,960,583
2015,3,3,16,30,243,243,0,0.1,84.07,9,960,434
2015,3,3,17,30,62,62,0,0.1,100,6,960,251
2015,3,4,7,30,105,105,0,0.3,70.65,4,970,0
2015,3,4,8,30,297,297,0,0.3,60.73,7,970,107
2015,3,4,9,30,475,475,0,0.2,53.42,10,970,294
2015,3,4,10,30,615,615,0,0.2,44.93,13,970,467
2015,3,4,11,30,698,698,0,0.1,44.14,14,970,604
2015,3,4,12,30,721,721,0,0.1,43.4,15,970,687
2015,3,4,13,30,682,682,0,0,45.53,16,970,710
2015,3,4,14,30,583,583,0,0,48.18,16,970,671
2015,3,4,15,30,434,434,0,0,54.69,15,970,573
2015,3,4,16,30,251,251,0,0.2,72.89,14,970,427
2015,3,4,17,30,65,65,0,0.5,60.45,12,970,247
2015,3,5,7,30,107,107,0,0.3,72.79,6,970,0
2015,3,5,8,30,294,294,0,0.3,64.17,10,970,111
2015,3,5,9,30,467,467,0,0.2,61.22,13,970,301
2015,3,5,10,30,604,604,0,0.1,54.93,16,970,477
2015,3,5,11,30,687,687,0,0.1,53.17,17,970,616
2015,3,5,12,30,710,710,0,0.1,51.31,18,970,699
2015,3,5,13,30,671,671,0,0.1,53,18,970,721
2015,3,5,14,30,573,573,0,0.2,54.9,17,970,589
2015,3,5,15,30,427,427,1,0.2,63.22,16,970,486
2015,3,5,16,30,247,247,0,0.4,79.97,14,970,434
2015,3,5,17,30,66,66,0,0.8,80.43,12,970,252
2015,3,6,7,30,111,111,0,0.3,82.23,7,970,0
2015,3,6,8,30,301,301,0,0.2,71.86,11,970,74
2015,3,6,9,30,477,477,0,0.2,63.12,14,970,311
2015,3,6,10,30,616,616,0,0.1,54.08,17,970,489
2015,3,6,11,30,699,699,0,0.1,51.88,18,970,626
2015,3,6,12,30,721,721,0,0.1,49.71,19,970,708
2015,3,6,13,30,589,681,2,0.1,51.02,19,970,730
2015,3,6,14,30,486,582,2,0.1,53.43,19,970,690
2015,3,6,15,30,434,434,0,0.2,58.66,19,970,591
2015,3,6,16,30,252,252,0,0.3,73.06,16,970,441
2015,3,6,17,30,69,69,0,0.6,90.39,13,970,257
2015,3,7,7,30,74,118,4,0.3,81.45,9,970,0
2015,3,7,8,30,311,311,0,0.2,67.47,12,970,60
2015,3,7,9,30,489,489,0,0.2,63.71,15,970,226
2015,3,7,10,30,626,626,1,0.1,55.54,18,970,395
2015,3,7,11,30,708,708,0,0.1,49.79,19,970,561
2015,3,7,12,30,730,730,0,0,47.87,20,970,602
2015,3,7,13,30,690,690,0,0,49.74,20,970,732
2015,3,7,14,30,591,591,0,0.1,52.46,20,970,693
2015,3,7,15,30,441,441,0,0.2,53.58,20,970,595
2015,3,7,16,30,257,257,0,0.2,71.48,17,970,448
2015,3,7,17,30,72,72,0,0.4,91.41,13,970,267
2015,3,8,7,30,60,124,4,0.4,78.55,8,970,0
2015,3,8,8,30,226,316,4,0.3,68.36,12,970,132
2015,3,8,9,30,395,492,3,0.2,61.35,15,970,327
2015,3,8,10,30,561,629,2,0.1,54.46,18,970,505
2015,3,8,11,30,602,711,3,0.1,52.82,19,970,642
2015,3,8,12,30,732,732,1,0.1,51.13,20,970,724
2015,3,8,13,30,693,693,1,0.1,53.4,20,970,744
2015,3,8,14,30,595,595,0,0.1,56.65,20,970,702
2015,3,8,15,30,448,448,0,0.2,60.46,19,960,602
2015,3,8,16,30,267,267,0,0.4,82.91,17,960,451
2015,3,8,17,30,80,80,0,0.6,83.1,15,960,268
2015,3,9,7,30,132,132,0,0.3,82.25,10,960,0
2015,3,9,8,30,327,327,0,0.2,69.28,13,960,81
2015,3,9,9,30,505,505,0,0.1,63.5,16,960,157
2015,3,9,10,30,642,642,0,0.1,52.92,19,960,258
2015,3,9,11,30,724,724,0,0,49.69,20,960,359
2015,3,9,12,30,744,744,0,0,47.49,21,960,444
2015,3,9,13,30,702,702,0,0.1,48.88,21,960,352
2015,3,9,14,30,602,602,0,0.2,55.01,21,960,276
2015,3,9,15,30,451,451,0,0.2,64.48,20,960,168
2015,3,9,16,30,268,268,0,0.3,74.16,17,960,74
2015,3,9,17,30,81,81,1,0.6,92.35,14,960,18
2015,3,10,7,30,81,125,7,0.4,85.21,10,960,0
2015,3,10,8,30,157,311,7,0.4,74.41,12,960,91
2015,3,10,9,30,258,481,6,0.3,78.82,13,960,35
2015,3,10,10,30,359,610,6,0.2,81.74,14,960,113
2015,3,10,11,30,444,685,6,0.2,81.88,15,960,168
2015,3,10,12,30,352,708,6,0.2,84.95,15,960,119
2015,3,10,13,30,276,669,6,0.1,87.8,15,960,560
2015,3,10,14,30,168,574,6,0.1,90.27,16,960,685
2015,3,10,15,30,74,432,6,0.1,87.86,15,960,134
2015,3,10,16,30,18,256,6,0.2,98.71,14,960,55
2015,3,10,17,30,16,78,7,0.3,100,12,960,36
2015,3,11,7,30,91,132,7,0.2,100,9,960,0
2015,3,11,8,30,35,320,4,0.3,100,11,960,47
2015,3,11,9,30,113,494,4,0.3,97.3,13,960,172
2015,3,11,10,30,168,630,4,0.3,89.61,15,960,510
2015,3,11,11,30,119,709,7,0.4,84.24,16,960,643
2015,3,11,12,30,560,728,7,0.4,78.33,16,960,726
2015,3,11,13,30,685,685,2,0.3,78.84,16,960,748
2015,3,11,14,30,134,586,4,0.3,85.46,15,960,586
2015,3,11,15,30,55,442,7,0.2,94.7,14,960,508
2015,3,11,16,30,36,267,4,0.1,100,13,960,404
2015,3,11,17,30,2,85,4,0.1,100,12,960,184
2015,3,12,7,30,47,143,3,0.2,100,11,970,0
2015,3,12,8,30,172,335,3,0.2,100,12,970,78
2015,3,12,9,30,510,510,0,0.3,86.05,14,970,184
2015,3,12,10,30,643,643,0,0.3,71.27,16,970,356
2015,3,12,11,30,726,726,0,0.2,63,17,970,505
2015,3,12,12,30,748,748,0,0.2,57.5,18,970,415
2015,3,12,13,30,586,706,4,0.2,54.21,19,970,543
2015,3,12,14,30,508,607,3,0.1,55.93,19,970,558
2015,3,12,15,30,404,457,3,0.1,60.27,20,970,244
2015,3,12,16,30,184,274,4,0.3,67.86,19,970,264
2015,3,12,17,30,37,88,7,0.6,68.47,16,970,98
2015,3,13,7,30,78,146,6,0.3,96.26,11,970,0
2015,3,13,8,30,184,336,6,0.3,87.5,12,970,71
2015,3,13,9,30,356,509,4,0.3,80.93,14,970,193
2015,3,13,10,30,505,613,7,0.3,75.56,16,970,49
2015,3,13,11,30,415,695,7,0.2,74.4,18,970,84
2015,3,13,12,30,543,719,7,0.1,81.14,18,970,109
2015,3,13,13,30,558,678,4,0.1,87.08,18,960,88
2015,3,13,14,30,244,584,7,0.1,88.78,17,960,162
2015,3,13,15,30,264,439,7,0.2,100,16,960,169
2015,3,13,16,30,98,263,7,0.4,100,15,960,65
2015,3,13,17,30,16,85,7,0.5,100,14,960,33
2015,3,14,7,30,71,144,7,0.2,99.45,12,960,0
2015,3,14,8,30,193,326,4,0.3,97.1,13,960,37
2015,3,14,9,30,49,494,7,0.3,95.95,15,960,167
2015,3,14,10,30,84,626,7,0.3,87.42,16,960,316
2015,3,14,11,30,109,706,7,0.3,82.55,17,960,64
2015,3,14,12,30,88,726,7,0.2,82.81,17,960,168
2015,3,14,13,30,162,689,7,0.2,89.72,17,960,133
2015,3,14,14,30,169,593,7,0.2,96.17,16,960,146
2015,3,14,15,30,65,448,8,0.1,100,15,960,80
2015,3,14,16,30,33,271,7,0.1,100,14,960,110
2015,3,14,17,30,17,90,7,0.1,100,13,960,78
2015,3,15,7,30,37,152,4,0.2,100,12,960,0
2015,3,15,8,30,167,339,4,0.3,100,13,960,50
2015,3,15,9,30,316,508,4,0.4,95.82,14,960,143
2015,3,15,10,30,64,636,7,0.5,93.55,14,960,186
2015,3,15,11,30,168,717,7,0.5,88.52,14,960,185
2015,3,15,12,30,133,739,7,0.4,97.24,14,960,403
2015,3,15,13,30,146,697,7,0.3,100,13,960,543
2015,3,15,14,30,80,602,6,0.3,100,12,960,565
2015,3,15,15,30,110,457,6,0.2,100,11,960,476
2015,3,15,16,30,78,280,6,0.1,100,10,960,354
2015,3,15,17,30,10,97,6,0.1,100,10,960,197
2015,3,16,7,30,50,159,4,0.1,100,9,960,0
2015,3,16,8,30,143,347,4,0.1,98.93,11,960,111
2015,3,16,9,30,186,518,3,0.1,100,13,960,286
2015,3,16,10,30,185,651,3,0.2,94.95,14,960,542
2015,3,16,11,30,403,732,3,0.2,87.65,15,960,677
2015,3,16,12,30,543,754,2,0.2,79.87,16,960,758
2015,3,16,13,30,565,714,4,0.2,73.48,16,960,779
2015,3,16,14,30,476,617,7,0.3,77.72,15,960,434
2015,3,16,15,30,354,471,7,0.3,84.34,14,960,538
2015,3,16,16,30,197,290,8,0.3,94.87,13,960,362
2015,3,16,17,30,62,102,7,0.4,100,12,960,303
2015,3,17,7,30,111,172,4,0.2,100,8,960,14
2015,3,17,8,30,286,367,3,0.2,92.02,10,970,182
2015,3,17,9,30,542,542,0,0.2,77.3,12,970,381
2015,3,17,10,30,677,677,0,0.2,67.29,14,970,560
2015,3,17,11,30,758,758,0,0.2,62.84,15,970,698
2015,3,17,12,30,779,779,0,0.2,60.46,15,970,778
2015,3,17,13,30,434,739,4,0.3,61.74,15,960,797
2015,3,17,14,30,538,639,2,0.3,65.92,14,960,752
2015,3,17,15,30,362,488,2,0.3,70.11,13,960,649
2015,3,17,16,30,303,303,0,0.2,75.92,12,970,497
2015,3,17,17,30,109,109,0,0.2,100,9,970,311
2015,3,18,6,30,14,14,1,0.4,100,5,970,0
2015,3,18,7,30,182,182,0,0.2,93.75,7,970,16
2015,3,18,8,30,381,381,0,0.2,78.05,10,970,181
2015,3,18,9,30,560,560,0,0.2,62.27,13,970,372
2015,3,18,10,30,698,698,0,0.1,52.88,15,970,540
2015,3,18,11,30,778,778,0,0.1,49.48,16,970,404
2015,3,18,12,30,797,797,0,0.2,47.27,17,970,553
2015,3,18,13,30,752,752,0,0.2,48.76,18,970,692
2015,3,18,14,30,649,649,0,0.2,50.7,17,970,737
2015,3,18,15,30,497,497,0,0.3,57.29,16,970,636
2015,3,18,16,30,311,311,0,0.2,75.38,14,970,490
2015,3,18,17,30,115,115,0,0.4,100,11,970,308
2015,3,19,6,30,16,16,1,0.4,87.64,6,970,0
2015,3,19,7,30,181,181,0,0.3,80.56,9,970,0
2015,3,19,8,30,372,372,0,0.2,71.27,12,970,7
2015,3,19,9,30,540,540,0,0.2,64.77,14,970,165
2015,3,19,10,30,404,676,7,0.1,60.22,16,970,182
2015,3,19,11,30,553,755,4,0.1,54.19,18,960,412
2015,3,19,12,30,692,776,7,0.1,50.33,19,960,404
2015,3,19,13,30,737,737,0,0.2,51.16,20,960,570
2015,3,19,14,30,636,636,0,0.2,52.93,19,960,503
2015,3,19,15,30,490,490,0,0.1,60.48,18,960,461
2015,3,19,16,30,308,308,0,0.2,76.97,16,960,250
2015,3,19,17,30,114,114,0,0.6,100,14,960,199
2015,3,20,7,30,7,176,6,0.2,89.56,10,960,14
2015,3,20,8,30,165,364,6,0.3,86.5,11,960,127
2015,3,20,9,30,182,531,6,0.3,83.67,12,960,186
2015,3,20,10,30,412,663,6,0.2,82.2,14,960,344
2015,3,20,11,30,404,741,7,0.2,73.91,15,960,507
2015,3,20,12,30,570,768,3,0.3,65.08,16,960,768
2015,3,20,13,30,503,732,4,0.3,56.42,17,960,703
2015,3,20,14,30,461,628,6,0.3,58.95,17,960,643
2015,3,20,15,30,250,474,6,0.2,66.97,16,960,642
2015,3,20,16,30,199,293,7,0.1,86.11,14,960,488
2015,3,20,17,30,62,109,6,0.2,100,12,960,304
2015,3,21,6,30,14,22,4,0.2,100,8,970,0
2015,3,21,7,30,127,191,7,0.2,100,10,970,2
2015,3,21,8,30,186,389,7,0.2,84.55,12,970,16
2015,3,21,9,30,344,565,7,0.2,72.77,13,970,111
2015,3,21,10,30,507,693,4,0.3,62.53,14,960,213
2015,3,21,11,30,768,768,0,0.2,55.69,15,960,499
2015,3,21,12,30,703,786,2,0.2,52.06,16,960,501
2015,3,21,13,30,643,746,2,0.2,53.31,17,960,433
2015,3,21,14,30,642,642,0,0.1,55.09,16,960,251
2015,3,21,15,30,488,488,0,0.1,63.77,15,960,242
2015,3,21,16,30,304,304,0,0.2,75.32,14,960,150
2015,3,21,17,30,115,115,0,0.4,94.98,12,960,99
2015,3,22,6,30,2,23,7,0.3,100,7,960,0
2015,3,22,7,30,16,183,4,0.2,94.79,10,960,4
2015,3,22,8,30,111,371,3,0.3,85.72,11,960,202
2015,3,22,9,30,213,537,7,0.4,80.05,12,960,396
2015,3,22,10,30,499,656,4,0.4,81.74,12,960,569
2015,3,22,11,30,501,729,4,0.4,84.36,11,960,554
2015,3,22,12,30,433,751,7,0.4,92.57,10,960,463
2015,3,22,13,30,251,713,7,0.3,100,10,960,459
2015,3,22,14,30,242,621,7,0.2,99.58,9,960,280
2015,3,22,15,30,150,476,6,0.2,100,9,960,157
2015,3,22,16,30,99,297,6,0.1,100,8,960,101
2015,3,22,17,30,51,114,6,0.2,100,7,960,69
2015,3,23,6,30,4,29,4,0.2,100,5,960,0
2015,3,23,7,30,202,202,1,0.3,100,5,960,4
2015,3,23,8,30,396,396,0,0.3,100,6,960,83
2015,3,23,9,30,569,569,0,0.3,100,7,960,106
2015,3,23,10,30,554,702,2,0.4,91.94,8,960,204
2015,3,23,11,30,463,778,7,0.4,84.58,9,960,301
2015,3,23,12,30,459,789,6,0.4,83.19,10,960,286
2015,3,23,13,30,280,737,6,0.3,82.82,10,960,204
2015,3,23,14,30,157,631,6,0.2,90.27,9,960,189
2015,3,23,15,30,101,484,6,0.2,93.78,8,960,101
2015,3,23,16,30,69,307,6,0.3,100,8,960,153
2015,3,23,17,30,40,121,7,0.3,100,7,960,132
2015,3,24,6,30,4,28,7,0.2,100,7,970,0
2015,3,24,7,30,83,191,7,0.2,100,7,970,9
2015,3,24,8,30,106,385,7,0.2,100,7,970,64
2015,3,24,9,30,204,559,7,0.3,100,8,970,175
2015,3,24,10,30,301,684,7,0.3,100,9,970,426
2015,3,24,11,30,286,764,4,0.2,93.44,10,970,618
2015,3,24,12,30,204,784,4,0.2,88.18,11,970,657
2015,3,24,13,30,189,742,4,0.2,89.29,12,970,683
2015,3,24,14,30,101,643,4,0.2,85.06,12,970,656
2015,3,24,15,30,153,495,4,0.2,92.5,12,970,635
2015,3,24,16,30,132,313,4,0.2,100,11,970,403
2015,3,24,17,30,36,122,4,0.2,100,9,970,240
2015,3,25,6,30,9,33,4,0.2,100,7,970,0
2015,3,25,7,30,64,200,4,0.3,97.69,9,970,39
2015,3,25,8,30,175,389,3,0.2,93.33,11,970,216
2015,3,25,9,30,426,557,3,0.1,80.78,14,970,408
2015,3,25,10,30,618,679,3,0,76.98,15,970,579
2015,3,25,11,30,657,749,2,0,73.01,16,970,712
2015,3,25,12,30,683,767,7,0.1,74.07,16,970,788
2015,3,25,13,30,656,732,7,0.1,71.38,17,970,805
2015,3,25,14,30,635,635,1,0.2,72.81,18,970,761
2015,3,25,15,30,403,490,4,0.2,78.94,17,970,660
2015,3,25,16,30,240,313,3,0.2,86.43,16,970,511
2015,3,25,17,30,96,127,3,0.3,100,13,970,328
2015,3,26,6,30,39,39,1,0.4,100,9,970,0
2015,3,26,7,30,216,216,0,0.3,86.21,12,970,43
2015,3,26,8,30,408,408,0,0.3,73.8,16,970,221
2015,3,26,9,30,579,579,0,0.2,66.8,19,970,413
2015,3,26,10,30,712,712,0,0.2,62.49,22,970,582
2015,3,26,11,30,788,788,0,0.2,61.16,23,970,714
2015,3,26,12,30,805,805,0,0.2,59.3,24,970,788
2015,3,26,13,30,761,761,0,0.2,56.87,24,970,802
2015,3,26,14,30,660,660,0,0.2,61.48,24,970,753
2015,3,26,15,30,511,511,0,0.2,64.12,24,970,648
2015,3,26,16,30,328,328,0,0.2,72.74,22,970,118
2015,3,26,17,30,135,135,0,0.5,92.75,19,970,197
2015,3,27,6,30,43,43,3,0.2,97.18,12,960,0
2015,3,27,7,30,221,221,0,0.2,90.07,15,960,32
2015,3,27,8,30,413,413,0,0.2,79.34,18,960,241
2015,3,27,9,30,582,582,0,0.2,73.98,19,960,443
2015,3,27,10,30,714,714,0,0.3,71.25,20,960,408
2015,3,27,11,30,788,788,0,0.3,67.71,21,960,744
2015,3,27,12,30,802,802,0,0.4,68.08,22,960,815
2015,3,27,13,30,753,753,0,0.4,67.89,21,960,738
2015,3,27,14,30,648,648,0,0.5,72,20,960,786
2015,3,27,15,30,118,496,2,0.5,80.78,19,960,603
2015,3,27,16,30,197,314,2,0.4,89.33,16,960,445
2015,3,27,17,30,4,129,4,0.3,97.35,14,970,286
2015,3,28,6,30,32,52,3,0.2,99.15,6,970,0
2015,3,28,7,30,241,241,1,0.1,92.15,8,970,50
2015,3,28,8,30,443,443,1,0.1,78.89,11,970,231
2015,3,28,9,30,408,616,7,0.1,59.92,13,970,425
2015,3,28,10,30,744,744,0,0.1,51.75,14,970,594
2015,3,28,11,30,815,815,0,0,51.02,15,970,728
2015,3,28,12,30,738,829,7,0,52.02,15,970,806
2015,3,28,13,30,786,786,1,0.1,54.28,15,970,820
2015,3,28,14,30,603,683,7,0.1,52.94,15,970,775
2015,3,28,15,30,445,530,7,0.2,59.02,15,970,570
2015,3,28,16,30,286,344,4,0.2,71.37,14,970,369
2015,3,28,17,30,146,146,0,0.4,100,11,970,332
2015,3,29,6,30,50,50,1,0.2,83.86,8,970,0
2015,3,29,7,30,231,231,0,0.1,79.72,11,970,53
2015,3,29,8,30,425,425,0,0.1,67.57,14,970,184
2015,3,29,9,30,594,594,0,0.1,56.55,17,970,315
2015,3,29,10,30,728,728,0,0.1,51.33,18,970,487
2015,3,29,11,30,806,806,0,0.1,50.13,19,970,660
2015,3,29,12,30,820,820,0,0.2,49.18,20,970,668
2015,3,29,13,30,775,775,0,0.3,51.23,20,970,642
2015,3,29,14,30,570,668,3,0.3,56.88,20,970,700
2015,3,29,15,30,369,515,7,0.3,63.5,19,970,660
2015,3,29,16,30,332,332,0,0.2,77.58,17,970,499
2015,3,29,17,30,141,141,0,0.2,100,14,970,277
2015,3,30,6,30,53,53,1,0.3,99.31,10,960,0
2015,3,30,7,30,184,231,3,0.2,92.87,13,960,2
2015,3,30,8,30,315,423,7,0.1,84.12,15,960,172
2015,3,30,9,30,487,595,4,0.1,71.03,17,960,439
2015,3,30,10,30,660,722,4,0.1,67.28,18,960,457
2015,3,30,11,30,668,797,4,0.2,63.72,19,960,249
2015,3,30,12,30,642,809,4,0.2,64.67,19,960,832
2015,3,30,13,30,700,765,7,0.3,65.74,20,960,421
2015,3,30,14,30,660,660,0,0.3,70.96,19,960,613
2015,3,30,15,30,499,508,2,0.3,77.14,18,960,31
2015,3,30,16,30,277,327,8,0.2,84.07,16,960,543
2015,3,30,17,30,53,139,8,0.2,100,13,960,216
2015,3,31,6,30,2,57,4,0.1,100,7,960,0
